formula,target
Pt2Br8,0
BaK2Mo2O8,0
La4Rb4S16Si4,0
Ge8I32,0
ZnI2N4F8,0
AsBS4,0
O28P8Si4,0
B2Ge6V10,0
CaN,0
F6NiZr,0
Ba3O5TeYb2,0
Cu4O28Sr4V8,0
Ni3Se2,0
Cl20Ga4N8Se12,0
Mg6Pd2,0
K8O16Ru4,0
Al2Ge2Y2,0
Br12OsSe2,0
W4Te8I12,0
Au24Mg8,0
CuIn2NaS4,0
CeO6Ti2,0
Pt10Ti6,0
Ag4Co4O16P4,0
BrSnHf3Te4Cl5,0
Al4O8Pb2,0
O14RbS2V3,0
Br2Ga6Li8O24Si6,0
ClPdSnTi3Br4S6,0
Be6Cd8O24S2Si6,0
Al4Ce2,0
P6Pd14,0
Fe4Sb4Te4,0
Ag4O8Si2Zn2,0
Nd2S4,0
Ba2Ge2Mg2,0
C4Fe4Ta8,0
Mo2O8RbSc,0
Rh3S2Tl2,0
Cr4La4O16,0
HgPt3,0
Cl36Ta12,0
Ag2Co2O4,0
GdP2Ru2,0
C12H40Cl4N4O4,0
B4Hg6O12,0
H2Pr,0
Al24Lu4Pt9,0
Ge4O16Rb16,0
Gd2Mn2O2P2,0
O28P8Pd4Zn4,0
Bi2O2Te,0
F12K4Zr2,0
Hg4Mg8,0
As2Mn2Rb2,0
Mo4Te4Cl12,0
F8H16N4O8P4,0
Cl2O8Sb6,0
Mg4Mo4O16,0
C2La2O2,0
AlAsPt5,0
C2H12N12O10,0
As2Pb6Zr10,0
Ag4La2,0
Ge4La2Rh2,0
B2O6Rh2,0
K12Mn12O24,0
Cd2Ge4Sm4,0
Ni8O28P8,0
B6Os4,0
Ca18Si24,0
Lu6O12Re,0
I12O32,0
Ga20Sc12,0
CaI2,0
F32K8V8,0
Ba6Gd2In2S12,0
Fe2Li2O8Si2,0
In10S12Tl2,0
Cl4Os,0
O12P4Pd2,0
As16Ge8Sr12,0
Cl6O24Sm2,0
C4H4CrNO10,0
Ca4Ga4O16Y4,0
Pd4Sb4Te4,0
Ba2Cu3LaO7,0
Cs4F4O8S4,0
N4O24Pb8,0
Ce5O16Zr3,0
Cl4Li4O8,0
O24Sb10Sm6,0
Co6Ge2Mn4,0
F12K6Y2,0
SnTeHf2S4Cl6,0
I4Nb4O8,0
H12K4N4O12P4,0
Br32Si8,0
Fe2Na2OSe2,0
As8O16,0
Rb4S6Si2,0
Ca2H8O16V4,0
DyMoO6Sr2,0
Br7Nb3S,0
Be15Hf6Ni8,0
Hg7K2,0
Mn7Pd9,0
Sb2SeTe2,0
MnPbRh2,0
CoFeSbTi,0
Al4Cu2O8,0
CsO10Sr2Ta3,0
Ce2Ga4Pd4,0
Cl4O12Sr2,0
Hf2Pb2S8Tl4,0
STa3I8,0
Cu2SnTi,0
Au2Bi2Eu2,0
Ni2S2Tl3,0
Br2In6Se6,0
MoZn6,0
CCaPd3,0
Ag12Au4Te8,0
Mg2Sn,0
As4Ba2Cu4O16,0
Bi4I4Se4,0
K2Li2Te2,0
As2Si2Ta2,0
O24S4Sb4,0
Mo12Sc8Si16,0
CRb,0
Mo12Ni10Re8,0
Cl2Eu,0
Cu5Tb,0
FeSi,0
Cl2Gd2O2,0
C8Bi16O40,0
Cr4Gd12S24,0
Rh9Si5Y4,0
Cd4H8O20Se4,0
Pt3SiSm,0
Pd8Zn4,0
AlH4KO14P4,0
Cs4F16I4O4,0
Al32Eu4Fe8,0
B6Fe6K6O21,0
C2La18O8Sb10,0
V2O4H6F8,0
Br2S2,0
Cd12I24,0
Fe16Sn16Zr12,0
MnNi,0
CaN,0
Co2Gd8S14,0
Ag2Hf2,0
S12Y8,0
Co8Nb4,0
MnSb,0
Li2Sb4H14,0
Ba2Rh4,0
Br4Ga4Te4,0
Ag2Cl2O8Pb8,0
Fe12O4Ti12,0
Br2Pt3Se3I4,0
La4O10Pd4,0
Ag6As2S8,0
Ba4O8S12Te4,0
Mg72Sr18,0
F24Fe2,0
F8H20N4,0
BCuO2,0
P8S28,0
B6Eu2O12,0
Al2CdS4,0
La4O14Zr4,0
Ba2ClCuO2,0
Ba4K4Nb4S16,0
BCsO6,0
O2V16,0
BTc,0
In8Na24P16,0
Fe8Ge4Mo12N4,0
H6V8,0
Cu4InNd,0
Mn7O24P6,0
AlB6O18SmSr6,0
H4I4O12,0
Hg2Na2O8P2,0
Cs12Cu20O16,0
Ag4K8S8V4,0
Nb2Se4V,0
As2Br2Hg6Se8,0
Cl2Gd2O8W2,0
C16H24N8O12Xe4,0
N2Re2,0
B2Cr,0
C4H4Cu2O8,0
BrMoTi2Se3I6,0
Cs2Mo2N6O22,0
Be4O20P6Rb2,0
Ga6Gd3Ni9,0
Na2O8Ti2Y2,0
Br18Nb4Rb6,0
Ge4Ti4,0
B6Cs2H24LiY,0
Bi2K8,0
Li2Nb2O6,0
Ba6N2,0
Li2Na2S2,0
Co4N4O36P12,0
Ag2Ge2Sm,0
Ba4N8Si4,0
Ba2Nb16O28,0
F24Li12Ti4,0
Bi4Cl12,0
Cu8Se12Sn4,0
Al4Au4Eu2,0
Ca4Ge4Sn2,0
GaNi2Tb2,0
Cr4Cs4O28P8,0
O6Sb2Tl2,0
Ge2I12Tl8,0
Na4O12Ta4,0
Cd2Lu4Pd4,0
As5Fe12,0
Cs4Re4,0
Na6O6P2S2,0
Co16Si7Ti6,0
ILi,0
Ge4Hf4Mo4,0
Ba2F12Hf2,0
Ba4In26Ir8,0
Cl4NRe,0
Cs4H8Pt2,0
C6Al2Nb8,0
Br12Rb6Ti2,0
H8Li4N4Sr8,0
Na18Sn8,0
AgBiCl6Cs2,0
Rb2S2,0
C4Sn2Ti6,0
Co3Mn6O27Sr12,0
CsPRb,0
GeSV2Br8,0
B2Ca2N2Pd2,0
FK5La4O16Si4,0
NbO6RhSr2,0
Ba8I4O16P4,0
Ba6Na2Nb2O17P2,0
Fe6Ge6Ti,0
As4Cd12Cl12,0
Ag4Mg4O16V4,0
Te2Zr,0
K3Pb2,0
Au2K2S2,0
Co6Na16O20,0
Ce4Rh12Si,0
Co16Si7Ti6,0
IrN6Na3O12,0
In2O16Rb2Te6,0
LuPd,0
As4Si3,0
B2FeO6Yb,0
F4H28N8,0
TiZrPt3S3Cl12,0
Cl3RbTm,0
C8K8,0
Cd4Ir4Y16,0
H6Li2O6Pt,0
Ag2Sc,0
Ni8P8,0
Mg12Ni6,0
F6K3V,0
Ba4Cu8P8,0
Bi10La6Mg2,0
Mn2O7Sr3,0
Au4Li12O12,0
F6KP,0
Sb6Zn2Zr10,0
C6Fe34Y4,0
Br12O2Sr8,0
Cl8O8Sr4,0
Se6Si2Tl4,0
C4H16Cl4Co2N8S4,0
FeMn3,0
Ba2Bi2Cl2O12Se4,0
Br2Li2,0
O2V16,0
Al3Ru2,0
Ca4O16Se6,0
Sc8Si16W12,0
HgNa2O2,0
Ce6O16Zr2,0
B12Er,0
Fe2Si2Tb,0
Mo8Ni2Re20,0
Mn4O8Pb4,0
B2Pd12,0
Cs4I4O16,0
B4Cr,0
F8HfLi2Mn,0
Al4O12Sc4,0
Pd3S2Tl2,0
I2K2O6,0
Cu4F12Hg4S2,0
Nb4O22Te6,0
I6Zr2,0
C8K4Na4,0
Lu6Mn6O18,0
Cs2Pd3S4,0
Ag6H16,0
C16Cl16O8S4,0
Lu4Na4O16Si4,0
Au4S4,0
Eu2Si4,0
B2Cs2Na4O6,0
Cl2O2Y2,0
C8Cl8N16O16,0
Co2S2Tl,0
Al2Sb2,0
Al2Cl8Cu2,0
F8Na4Pd2,0
Cr2Ga4Sb4,0
Ba2Pd2S4,0
C6N24,0
CdCu3Mn4O12,0
Ca10Cr2Pb6,0
AlCaSi,0
Li2NaSb,0
CoSnV,0
Br18Nb6Rb4,0
Li8O20Si8,0
Re8S16,0
La3Pt3Sn3,0
Ge2O14P4,0
CaH8O14P2V2,0
CsF3Pb,0
C2AuCuN2,0
Cl2P2Se2,0
As8Ba4Zn8,0
Ba2Co4Gd2O11,0
Al2Cl8Cu2,0
Al4H24N6O24P6,0
As2Li6O8,0
ScSn,0
SiPt2Br11,0
HTa2,0
Ru2Zn6,0
K2S,0
Rh2Si2Yb,0
F24Mo4,0
C6H12Br4Cu4N12,0
Mn8O16Se4Sr8,0
Cl24Co8Tl8,0
Cr2Sb2,0
Ba3O9Sc4,0
SeSiTiZrTe2I4,0
K11LiMn4O16,0
Cu4Si4Ti4,0
KS2Y,0
B8Eu2Ir8,0
La2O2S4Sb2,0
Cu20Sn4Yb4,0
F6Li2Nb,0
CoSbZr,0
Pr2Ru4,0
Eu4Ga4Ge8O28,0
Ga4S8Sr2,0
MgP2Si,0
C2Fe10V24,0
MoP,0
Ge3I6,0
F3KV,0
Pt20Zr14,0
Bi4Mn2Ni2O12,0
Fe6Ge2,0
As4Ca4Cd2,0
Ca4O16Si4,0
Hf12Lu8Si16,0
Br6N2Se,0
F24N4Re4,0
Fe6Ge6Ti6,0
C8B16Y8,0
Ge9Li4O20,0
Mn2O22Pb10Sb4,0
Cd22Sr2,0
Al2Si2Y,0
Ag16Ca6N,0
B4Mg4O16Ti4,0
H6K2Si,0
Al4Ba4F28Mn4,0
Al2As2Se8,0
O4Os4H16,0
B2W8Zr18,0
Ag2O2,0
CrSe2,0
C2Al2Y2,0
Bi4Cs4Ni2,0
Hf2Pt2,0
Cl6PbRb2,0
N2NaNb,0
CoH10O16P4,0
Li10Si2,0
La2Pd2Sn4,0
Fe2Na6O16P4,0
C2RhSm,0
C4H6F12O8Sb2,0
Nb2O4,0
NiO6Sr2W,0
Cl8O4S4,0
F6KRb2Ti,0
B4Mn,0
AgNbO3,0
C2B48Mg4,0
Eu8Ni2,0
B6O9,0
B2H2K2O18P4V2,0
As4Rb4Sn2,0
C12Cl24,0
As4Zr4,0
Cl14Nb6Te2,0
Co10La2P6,0
Fe12Ga10,0
EuPd3,0
Fe4H8Li4O24P8,0
C4Li4N4S4,0
H4O22P4V4,0
O8Rb3ScV2,0
Bi4O14Pt4,0
Rb8Te4,0
Ge6Nb3,0
Li12Tl12,0
Ag2Ga2Se4,0
Co2Si2Zr,0
Al8B2Re24,0
C4Cl4N4Pb4S4,0
Cu4Se8O20,0
Al2Sn2Sr3,0
N24Ta16,0
Ca2In4,0
Al4O8,0
Bi4P8S28Tl4,0
K2P2,0
As2BaGeO8,0
B2Mo,0
DyGe2Ru2,0
Ba6N2Sb2,0
As4F24Mn2,0
S2Ti4Br8,0
Ge26Lu6Rh8,0
AlB6O18SmSr6,0
Ge2S16V8,0
Ag4Al4Bi4Cl16S6,0
C3Fe17Lu2,0
Cl8O8Pb12,0
C6Mn20W3,0
IrMnSb,0
S2Hg4O10,0
Cr2Si2Te6,0
N8Sr8,0
BaO8P2Zr,0
B16Pr4Ru16,0
InNi4Sc,0
Al24Os8Y6,0
Br16Cl8Sr16,0
F18Sb2Xe4,0
CuPtBr7,0
In9Ni4Y11,0
C6H12N16O10,0
Eu4O16P4,0
LaMn2Si2,0
Cs8Se24Y14,0
K8Na4O12Tl4,0
In4La8Si8,0
In4O24S6,0
CrSi2,0
Au12K8S10,0
I10In2Sn4,0
BaCr2O14P4,0
Hg4Te4O12,0
La8O24Te4,0
Cs6F14Si2,0
LaSn3,0
C4Ni2Sc2,0
Mn2O2P2Pr2,0
Cl4MnN2,0
Ce6Ir8Sn26,0
B4Be2Ir10Sc4,0
Bi4Pd10,0
H4Mn4O28P8,0
Ba5Lu8Ni4O21,0
Ba6O18Ru4Zn2,0
BiCe,0
O16Ti4Zn8,0
Hf10Sn6,0
ScTe2Tl,0
PAs2S3Cl4,0
F6GaK3,0
Hg2O8Se2,0
Bi4Br4Se4,0
C4Li4,0
Pd2SnTb,0
P4Te14,0
Be4Cl12Te14,0
B2Cl2H10N2,0
Ca2O28Ru2,0
C4CdHgN4S4,0
F2Hg,0
Gd3H6Na3O27S6,0
Cu4Te2,0
Hf12Re12Si24,0
Al4Ba4Ca2F28Mg2,0
Bi16I16,0
As2Li2S4,0
Al20Lu2Ru4,0
Au4Sn8,0
CoFeMnSi,0
Fe2H4K2O18S4,0
La2O8Pd4,0
Cl4La4O16S4,0
CaHNi5,0
Bi4Br4Te4,0
RhSiTi2Sn3I4Se9,0
H4Na2O10Se2Zn,0
F6Te,0
C2F8,0
HfPtBr6,0
Al4Cs8O2,0
I3S24Sb,0
CdLi2Sb,0
Cu6F12K2O16P6,0
CuMg2Sm,0
Cs4Cu4Se16,0
ZrTi3Se4Cl6,0
Ni23Zr6,0
Sc10Sn6,0
Fe12Ga24Zr12,0
Al4Pt4Y4,0
Au2Cl6Cs4,0
K4Nb4O28Si8,0
Cu5Tb,0
F18Sb2Xe4,0
C12H12Li4Mn4O24,0
Na2P2Pd2S8,0
KO2Pb,0
Fe4N,0
Bi7F11O5,0
Ni2ScSn,0
Cs4I12,0
Fe2S16Ta8,0
In2K2Te4,0
B16Tb4,0
Hg8Mo4O24Se4,0
Ba4Br4O4,0
Fe6O14Tm4,0
SeTl,0
C12La8,0
Cs4Ge2Se8,0
Ru4Sb4Te4,0
Ga20Hf10Ni10,0
K2Li2Mo2O8,0
B4Li4Se10,0
Cl6LiRb2Ru,0
C12Bi2Co2N12O8,0
Cu3Se4V,0
BPSe4,0
Fe4Nb8O24,0
B2Lu10Si6,0
Eu2K2S8Si2,0
O8Te2,0
S10Zn10,0
C4H20B4N8S4,0
Pt8Ti,0
Cl16Zr4,0
CoCuO2,0
Ge12Ir8Se12,0
Ba2H8Mg2,0
Fe8H8O4Zr16,0
Mg2O12Sb4,0
KZnO6H9,0
Ag4Sc4Se8,0
Cl6LiRb2V,0
B6H6K2,0
C8Na4O16Sn2,0
Pd4Si4,0
C2H6F2K4O8,0
B8F4Gd8O22,0
Ge12NdPt4,0
Cr4F20,0
F6Li2Zr,0
Cl2H12Sr7,0
N2W,0
Cl24Os2Se4,0
Cl2Cu2F2O8,0
As8O8Sc4,0
Cl6Cs2V,0
Ga3LaPd2,0
Ba4Gd8Se16,0
Cl12N4Se8,0
Be4Li4O20P4,0
K2Li2O10Si4,0
B14Cr6I2O26,0
Ag2Na8,0
Al4As8Ca6,0
SnTiZrTe3I4,0
INSr2,0
H6PtRb2,0
C12N32,0
AuCuO2,0
As2BaCu6,0
Br2Cu2Te6As8,0
Cd2Gd,0
Au3K3Sb2,0
Gd16O24,0
Cs2Cu2O4,0
Al4GdMo2,0
As2K4Na2,0
H8MgTi3,0
Ba4Bi2In2Se10,0
Hg3S3,0
SbTaF10,0
Ba3O18V6,0
B26Ni2Yb8,0
Ag2Cd6P2S12,0
Al4Li12O20Si4,0
Ca8Ge8In4Li4,0
Br6Fe2Rb2,0
BiI3,0
Ba6Bi2N2,0
Al4Au4La2,0
Eu4Re8,0
Zn8Zr12,0
F24O2Tl4Zr6,0
Br10NiY6,0
Rh4Sb4Tb4,0
CoGa5Ti,0
AlCl3,0
GdIn,0
Nd2,0
Ba2MoO6Zn,0
La2Pd2,0
Gd3P6Pd20,0
As2Mn2,0
I2Mg,0
Ag2AsNS4,0
O8Sr3V2,0
Cs3O15ScSi6,0
Co2Fe2Sn2,0
Gd4Hf4O14,0
Cd4Se8,0
Al2Cu2F2O8,0
O20Sr2V8,0
Al2Co15Gd2,0
AlNi,0
C4B8Y4,0
Ti2Cl4O14,0
S14Zn14,0
BaMn2Sb2,0
Ni4O28P8Sr4,0
AlNbRu2,0
Gd2GeI2,0
Ga2Ge2Li2,0
As6Ba10Cl2O24,0
Eu3InO,0
Al2F8N2,0
Ti4Cl8O28,0
B6Ni20Zn3,0
Ge2Ni2Pt4,0
Ag2As6H4Mn6O24,0
KZnO6H9,0
As2CaCu4,0
C2Cd2Ti4,0
K2Nb2O16P4,0
Bi4F24K4,0
In8O12,0
Mo2Pt2,0
AuNiSn2,0
Cl4Mn10O24Te8,0
Bi4Cl4Se4,0
Ga6Hf6Pt6,0
La2O6Ti2,0
Mg4O26Si6Y6,0
Cr8K4La4O32,0
Cl10K2Sn4,0
Ge4Ti4Se12,0
H10Pt2Rb6,0
Cs2Cu3F12Hf,0
Cu4La8S16,0
In4Ir4Y16,0
Ag2Au2O4,0
MgC6F6O6,0
As3Os3Zr3,0
Be2F8NaRb3,0
B2Cr2,0
Ba4Hg8Tl8,0
C8N20O16Rb4,0
Cs2O8S2,0
Ga18Ir4,0
Ni30P9Sb3,0
C12H12Ag6N12O6Tb2,0
Cr2Se12Ta6,0
Ga2In6O8Pt,0
Mo8P5,0
Hf24N2Zn10,0
B12Cl12N12,0
Fe8H8O4Zr16,0
K4S6Sn2,0
Ca8F4O16Si4,0
Al6Cd4O12S,0
Ni2Nb8Se8,0
Ca4Pb19Rh6,0
Cu3NbTe4,0
As4Ba4Zn2,0
LuMg,0
Cd2O6Sn2,0
Bi2O14Sr8,0
InPPd5,0
As4Ni4Ti4,0
Cu4Pb4S12Y4,0
O16Ti4Zn8,0
BaCrF6,0
Cl2Nd2O2,0
Fe2P2Se6,0
Co3O18V6,0
MgPtSb,0
Co7Fe9,0
C4Co8Mo16,0
Cl12H8N2Sb2,0
B6Co20Mn3,0
AgF3Mn,0
Ge6Ni4Y6,0
AlAsS4,0
PdTe2Tl2,0
Ni2S2Tl3,0
H8O22P4Ti4,0
Cl24Ga4Sb4,0
As2Cr2H3La2,0
H6K2Li4O6,0
Ca2GePd3,0
IOTiBr3,0
Br20In12Sn4,0
Cl12Mn4O8Rb4,0
Ge6Mn6Y,0
Ca6Ga2Na6P8,0
K4O8W2,0
Ni2Se8Ta8,0
BaPd2Sb2,0
F6NaTa,0
Al20Co8,0
La6N6O12Si6,0
C4H12AuNaO12S4,0
Bi4Br4Se4,0
Os4Te8,0
C2H8N16O8,0
O9W3,0
Cu4K2Se8V2,0
Cs8Se28Zr6,0
Ce2Cu2Si4,0
Br2Cd2S4Sb2,0
DyN,0
Ag4As4Se4,0
Mg4Te8,0
Ga4K12Te12,0
In4S10Zn4,0
Mg34Sr4,0
BaF6Ir,0
Ni2Si2Y,0
H8N8Na16O24S8,0
In8Na4,0
H18Li10Pt4,0
P16S16,0
O12Sb4Tl4,0
C2MgNa2O6,0
CrF6Hg,0
Co4Sn4Y4,0
Fe4Nb16Se16,0
NRh,0
Ag2Te4Y2,0
Cd4O14Sb4,0
Cs12O12Sb4,0
C2H12F6N6Si,0
Mg2Pb2Sm2,0
LiS2V,0
BCuO2,0
H15N3O12Se3,0
B6CdO18Sr6Zr,0
Ir14La4,0
Ba4Cu2O12Tl4,0
Si4Ti4Te12,0
F2Li2Ni2O8S2,0
Ge2Mo6,0
Li6O6Te,0
As12Fe4La,0
Ga6I2Li8O24Si6,0
Cl16O4Os4,0
Cs8O16Ru4,0
F6KRh,0
Ge6Pd6Y6,0
Al2K2O4,0
Al4H16K4,0
Fe2O3Se2Sm2,0
C4H24N8S8,0
CdI4S8Sb6,0
Cu2Gd2Sn2,0
H2N4O18P2Pb4,0
Ca2H18O12Re6S8,0
Nb2Zn32,0
F18Li3Mn3V3,0
SePd2Pt2Br11,0
C5Lu4Ni2,0
C4Ga2Ti6,0
C4Hg4N8,0
Lu6O18Te3,0
Cu2NiSn,0
MgO6Pb2Re,0
Ba5O15V5,0
In4Ni2Y2,0
AsCu2Cl8,0
Cs4P28,0
IN,0
AuTe2,0
B6CrInO18Sr6,0
F16Mn4Rb4,0
Ga3H12Li2O24Te6,0
Ni2P2Y,0
Au5Rb,0
Cu2Ti2,0
Mn12O32Ta8,0
S2V,0
CoGeMn2,0
C8H20Cl8Nb2S4,0
N2O12W4,0
N8O4,0
B2Ni4,0
H6Na2O10S2,0
Te2TlY,0
Ru4Y6,0
Eu8Ge12Li4,0
H8Na4O14Te4,0
I4Sb4Se4,0
GdS,0
Co20Gd4P12,0
AlPd2Zr,0
Ce2F12Rb4,0
SeZn,0
Mo8S8Sb16,0
C16I16,0
Ba4S4,0
In16Se32Sr8,0
OWI4,0
LaRu4Sb12,0
Ag2In2O4,0
As4S16Tl12,0
Cl2K2O6,0
F16La4Rb4,0
MgP2Si,0
AlCuTe2,0
In8Rb8S16,0
Au4Cl4F12P4,0
CoSnTa,0
C4Br8O12Pb8,0
Ta5Te5I10,0
S8Sb4Tl4,0
C4I18La10,0
F6FeRb3,0
C2Gd2P2Ru4,0
LiLuS2,0
As2Br2Te2,0
Li4O12Se4,0
Cs2F6O18PtS6,0
Fe4Sb4Te4,0
Ba2Bi2O6,0
Cs4Se4Te2,0
Li2PtSb,0
Mo12Ni10Re8,0
B6Ni3Yb2,0
Hf2Sb10Sm6,0
Br16Li8Zn4,0
La2P10,0
Sb4Zr12,0
I4InLiO12,0
Cl2In6Se6,0
C4Ba2,0
Ce2I8O24,0
Ga4O8Ti,0
OI4Ti4Te9,0
Hf4Ni4Sb4,0
La2O2Sb2Se4,0
Ti2Zn32,0
Ni2Se10Ta4,0
MgI2O2F4,0
C8H16Cu4N8O8S8,0
Fe3H6O14S2Tl,0
Cu8In8O20,0
La4Mg8,0
Nb2Te4,0
Cs2Hg4,0
Ce2O8Zr2,0
Al4Li4O8,0
Cu2La2O2Te2,0
AsCo2Cr,0
Hg6O22S4,0
F10O4Pb4V2,0
C16Br16Se4,0
Ca6Nb2O12,0
B8Cu2Lu4O20,0
H16K8Zn4,0
F24Pb4Te4,0
Co2Yb8,0
CaCu2Si2,0
C4Eu4N8,0
MnNi4Y,0
CBaO3,0
C4H12N10O8,0
In8O24Rh8,0
Cs3Te22,0
Cd2S8Sc4,0
C8Cl4F16O8S4,0
B6Ru4,0
Ag3Ga8Gd3,0
C4F12In4O12S4,0
O16P4Tl8,0
Al8Fe4Sm,0
O6Sr2VZr,0
Au2InY,0
CI2Y2,0
Cl2F2Sm2,0
Cl12Cu4H20N8,0
Pt4Rb2Se6,0
Ge4LaRh6,0
Ba2O6OsTb,0
Ge6Mn6Y,0
Ca4Ir4O12,0
Br32Tc8,0
Ga4Pd8Y4,0
B6Tm,0
Nb10O2Pt6,0
Ti2Al4Br16,0
Gd16O24,0
H2PdZr2,0
CrS4Zn3,0
AsBSe4,0
Br3,0
H8Yb4,0
Cu4Mg2S8Si2,0
C12H36Cl2MoP4,0
RhYb,0
Au8Eu16O36,0
B2Ca2O6,0
Br6Cs2GdLi,0
Ca6Hg4,0
Be4Ge2La4O14,0
I10La6Os,0
C5Si5,0
Ge2Pd2Sm,0
Cr2F16H4K4,0
LaNb2O7Rb,0
CoH8O16P4Tl2,0
LiRh,0
Ba4Nb2O12Y2,0
Ca3O6W,0
Hg12O16P4,0
F3HgTl,0
Ni4Ta16Te16,0
B6S12Sr3,0
Cs4O12V4,0
Fe2Ge2Li4O8,0
Al45V7,0
Nb2S8,0
I6Lu6Na4O24Te8,0
Cl12F8Sb4,0
Hf4I16,0
CoGd2O14S2Te2,0
S6Tl4Zr2,0
PdSe6Ta2,0
B2Ru3Tb,0
H6K2Pt,0
K2Nb2O16P4,0
LuOs2Si2,0
ClNb4Te12,0
I6Na2O16,0
K8S12Te4,0
Cs2Gd2Hg2Se6,0
Ni5Y,0
K2La2Mo4O16,0
MoSnTiCl8,0
O12Rb8,0
P8Ru2,0
La2Ru4,0
B8Ba10F4O20,0
Be4H12Rb4,0
Bi2BrLuO4,0
CoS4V2,0
Gd4Mn4O12,0
Hg4O14P4,0
C4Mo4,0
InN,0
Au2InLu,0
Cl8Cu2O4,0
K4O32Ta4V8,0
Os2H4O6,0
Bi2O10Pb2V2,0
O28Sn2Ta2,0
Br12Sn6,0
CoIn8Y2,0
Cu4Gd4Mg2,0
Cu4N32,0
B24Fe4Lu8,0
Mo6Pb2,0
O4Se4H8,0
C2B3Gd2,0
C4B4Ce2,0
Au8In16,0
I6O18PtRb2,0
BiEr,0
In2Rb2S4,0
C6H12Br4Cu4N12,0
Lu12Ni4Sn2,0
Ag2Ge2La2,0
C2Br5La4,0
Bi4Ni4O20P4,0
Co4Cu3O12Y,0
In3Tb,0
In20Y12,0
Li14Sn6,0
Fe16OY6,0
C28H16O4,0
CoGe3La,0
Cs4O8P4S4,0
Cl2CrH12IN4,0
K2N2,0
Ba6Li24,0
Mg2O12Pt2Sm4,0
Ca2CsO10Ta3,0
N8,0
Ca5P8,0
AuCdSn,0
Ba2Nb4O12,0
H4I4O4Pb4,0
Cr2,0
K4O8Ru4,0
F8Li2Sc2,0
C4H4N4,0
Bi4Cl12,0
Ge2P4Zn2,0
Ni2P2Zr,0
Nb2Te8,0
As4Au2Gd2,0
F24K8Mn6,0
Cl6O24Tm2,0
Mo4O4Br12,0
Pd3Rb2S4,0
Cu6S8SnW,0
Ca2Mo2O12Sr4,0
Cl6Cs4Li2,0
C4H16Cl6N2Pd2,0
Al2Ni2S14Y6,0
Au4O22Se8,0
Br6Cs2NaTm,0
Co4Na8O10Rb4,0
Pd36Si8,0
Pt4Y12,0
Mg2Zn4,0
O25Ta9V2,0
F20Hg6O8S2Ta4,0
O8P2V2,0
As12Co4,0
Al2CoZr6,0
Mo2P4,0
OsZr,0
Fe6Sn2,0
I12O32,0
Al2Y8,0
Br6MoRb2,0
In4O16V4,0
BiDyO3,0
In3Lu3Pt3,0
BaPdSi3,0
Ag4F28Ru4,0
H2Se,0
HMgNa3O8P2,0
Bi7F11O5,0
CS14,0
Ga4HfV2,0
O24Sc2Si6Sr9,0
Ba2F8Ni2,0
Br4Ta16Te48,0
H4Mg2Mo2O10,0
O24S4Zn8,0
Ba2Li2Sb2,0
Ag2Ga2I8P8,0
Mg4O36S8,0
Be2Ge2La2,0
Ba2HfO4,0
B8Ru6Ta7,0
PdRuZnSe2O15,0
Ar2,0
Cl4Sb4Se4,0
Ba4Mg4Si4,0
Br16Cl4Sr10,0
Cr4O6,0
B4Ca2H20O18,0
I6Rh2,0
C6As2N6,0
Ba3Hg10In,0
Ge2O24Pb4Se8,0
MnO,0
CoFeGaTi,0
K2O,0
O2Pd2,0
Co2N4O16,0
Al2K12Na6Sb8,0
C6CdN6O2Pt,0
C8Ag2Au2N8,0
Ge4Hg8O8,0
Bi8O16Pd16,0
Ba2Ge4Ni5,0
Bi2Br2Se2,0
BiTb,0
Au2P2S8,0
As6K6O18,0
BCeRh3,0
H8MgO14V4,0
AlP,0
NbO3Sr,0
N6Tl2,0
CCsSnSr,0
Ba4Cl4O4,0
Fe6N2,0
Ce4Fe4O12,0
CrCs2F6Li,0
Ca4F12K4,0
Ge2Na2O10Sb2,0
Lu8Pb4S16,0
Cl16V4,0
ZnC6H6O6,0
Cl15P3,0
Na2O18P6Pb2,0
Cl4O4Sr2,0
Cu4Nb8S16,0
Bi8P8S32,0
Ge6La10Ni2,0
H4Ni6O20Se6,0
Cd10I20,0
O2RbYb,0
As4Ba2Cd2O14,0
Br4H4O14Sr2,0
Br4Hg8P12,0
Au2Tl6,0
Cr2Li2Mo4O16,0
Cs4P6,0
La2Si4,0
Lu10Rh6,0
Lu4Mo8O32Tl4,0
Li8O6Ru,0
K8O8Si2,0
P4Se16Tl12,0
Al12Au32,0
As12Ge4K4Na16,0
Ge4Ni4Sc3,0
Au4Bi8Na4O20,0
Lu4S6,0
B3La2Na3O9,0
C6Co2N6Sr6,0
Os4Si4Zr4,0
Cs12Nb4Se16,0
Ba2Nd4O10Pd2,0
Gd2O16Tl2W4,0
Bi4O14Os4,0
Ga2Na6P8Sr6,0
Br6Y4,0
B6O18Y6,0
BaO3V,0
CdK6Na14Tl18,0
H2Na2Ni3O10P2,0
Ba8O18Pt4Sc3,0
Fe2H12N2O10P2,0
Br8S12,0
HNi,0
O18W6,0
MgNi4Pr,0
F6FeRb3,0
CsHO3S,0
Na20P12Si4,0
Ag2InLi,0
Br6O12Pr2,0
LiZnO6H9,0
Na4NiO24P6,0
B2H8Na2,0
H2P2Se2O10,0
Pt4Y4,0
Bi2Ca2K2,0
B4Cr10P2,0
